task_id,fixture_group,fixture_name,fixture_evidence_scope,live_replayed,expected_case_class,frozen_expectation,audit_status,normalized_score,pass,frozen_contract_ok,saved_validation_score,saved_validation_pass,saved_validation_status,saved_validation_match,expectation_basis,threshold_risk,criterion_scores,failure_codes,evaluator_status,evaluator_sha256,judge_binding_manifest_sha256,error,elapsed_seconds
P15-A-FIN-DEBUG-001,malformed,malformed,LIVE_PHYSICAL_REPLAY,True,negative,"[""eq:0.0"",""pass:false""]",SCORE_REPLAYED,0.0,False,True,0.0,False,OK,True,A non-workbook cannot pass.,False,"{""R001"":0.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0,""R010"":0.0,""R011"":0.0,""R012"":0.0}","[""MALFORMED_XLSX:BadZipFile""]",SCORED,e69e3875aec9eddca09a2f7e29b88fa9607b656f80f4a6d5af1f2362528deecc,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1029
P15-A-FIN-DEBUG-001,mutant,collateral_damage,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.5,False,True,0.5,False,OK,True,"The seeded wrong-period, collateral, hardcoding, or sign defect must prevent a pass.",False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":0.0,""R006"":0.0,""R007"":1.0,""R008"":0.0,""R009"":0.0,""R010"":0.0,""R011"":1.0,""R012"":0.0}","[""COLLATERAL_EDIT:Assumptions!C4"",""MODEL_REPLAY_MISMATCH:Summary!D8"",""MODEL_REPLAY_MISMATCH:Summary!D9""]",SCORED,e69e3875aec9eddca09a2f7e29b88fa9607b656f80f4a6d5af1f2362528deecc,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.112
P15-A-FIN-DEBUG-001,mutant,constant_formula_root,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.923077,False,True,0.923077,False,OK,True,"The seeded wrong-period, collateral, hardcoding, or sign defect must prevent a pass.",True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":0.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0,""R012"":1.0}",[],SCORED,e69e3875aec9eddca09a2f7e29b88fa9607b656f80f4a6d5af1f2362528deecc,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1118
P15-A-FIN-DEBUG-001,mutant,hardcoded_summary,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.423077,False,True,0.423077,False,OK,True,"The seeded wrong-period, collateral, hardcoding, or sign defect must prevent a pass.",False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0,""R010"":1.0,""R011"":0.0,""R012"":0.0}","[""COLLATERAL_EDIT:Summary!D8"",""FORMULA_REQUIRED:Summary!D8"",""MODEL_REPLAY_MISMATCH:Summary!D8"",""MODEL_REPLAY_MISMATCH:Summary!D9""]",SCORED,e69e3875aec9eddca09a2f7e29b88fa9607b656f80f4a6d5af1f2362528deecc,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1096
P15-A-FIN-DEBUG-001,mutant,wrong_period_reference,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.461538,False,True,0.461538,False,OK,True,"The seeded wrong-period, collateral, hardcoding, or sign defect must prevent a pass.",False,"{""R001"":1.0,""R002"":0.0,""R003"":0.0,""R004"":1.0,""R005"":0.0,""R006"":0.0,""R007"":1.0,""R008"":0.0,""R009"":1.0,""R010"":1.0,""R011"":1.0,""R012"":0.0}","[""MODEL_REPLAY_MISMATCH:Revenue_Build!D6"",""MODEL_REPLAY_MISMATCH:Summary!D8"",""MODEL_REPLAY_MISMATCH:Summary!D9"",""MODEL_REPLAY_MISMATCH:Working_Capital!D5""]",SCORED,e69e3875aec9eddca09a2f7e29b88fa9607b656f80f4a6d5af1f2362528deecc,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.109
P15-A-FIN-DEBUG-001,mutant,wrong_working_capital_sign,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.576923,False,True,0.576923,False,OK,True,"The seeded wrong-period, collateral, hardcoding, or sign defect must prevent a pass.",False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":0.0,""R006"":0.0,""R007"":1.0,""R008"":0.0,""R009"":0.0,""R010"":1.0,""R011"":1.0,""R012"":0.0}","[""COLLATERAL_EDIT:Working_Capital!D7"",""MODEL_REPLAY_MISMATCH:Summary!D8"",""MODEL_REPLAY_MISMATCH:Summary!D9""]",SCORED,e69e3875aec9eddca09a2f7e29b88fa9607b656f80f4a6d5af1f2362528deecc,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1113
P15-A-FIN-DEBUG-001,generated_v3,alternate_implementation,SAVED_ONLY_FROZEN_VALIDATION_CLAIM,False,positive,"[""pass:true"",""ge:0.7""]",SAVED_ONLY_VALIDATION_CLAIM,1.0,True,True,1.0,True,,True,This in-place debugging task permits formula equivalence but not model relocation.,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0,""R012"":1.0}",[],OK,e69e3875aec9eddca09a2f7e29b88fa9607b656f80f4a6d5af1f2362528deecc,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,
P15-A-POLICY-EIA-001,reference,reference,LIVE_PHYSICAL_REPLAY,True,negative,"[""status:TASK_INVALID"",""pass:false"",""score:none""]",SCORE_REPLAYED,1.0,True,False,1.0,True,OK,True,The current v2 corrected reference must pass.,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0,""R012"":1.0}",[],SCORED,5b397327b21bb2cf6766f5afb24e2d89a95b0268e25934be4a7797fc042d3447,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1131
P15-A-POLICY-EIA-001,equivalent,candidate_equivalent,LIVE_PHYSICAL_REPLAY,True,negative,"[""status:TASK_INVALID"",""pass:false"",""score:none""]",SCORE_REPLAYED,1.0,True,False,1.0,True,OK,True,Algebraically equivalent formulas must pass.,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0,""R012"":1.0}",[],SCORED,5b397327b21bb2cf6766f5afb24e2d89a95b0268e25934be4a7797fc042d3447,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1125
P15-A-POLICY-EIA-001,equivalent,candidate_v3_separate_layout,LIVE_PHYSICAL_REPLAY,True,negative,"[""status:TASK_INVALID"",""pass:false"",""score:none""]",SCORE_REPLAYED,1.0,True,False,1.0,True,OK,True,Separate Base and Policy sheets with the same relationships must pass.,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0,""R012"":1.0}",[],SCORED,5b397327b21bb2cf6766f5afb24e2d89a95b0268e25934be4a7797fc042d3447,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1057
P15-A-POLICY-EIA-001,noop,noop,LIVE_PHYSICAL_REPLAY,True,negative,"[""status:TASK_INVALID"",""pass:false"",""score:none""]",SCORE_REPLAYED,0.08,False,False,0.08,False,OK,True,An unchanged blank scenario block does not complete the current v2 corrected task.,False,"{""R001"":0.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0,""R010"":0.0,""R011"":1.0,""R012"":0.0}","[""EMISSIONS_FACTOR_PERTURBATION_FAILED:KeyError"",""SCENARIO_METRIC_NOT_FOUND:base:emissions"",""SCENARIO_METRIC_NOT_FOUND:base:intensity"",""SCENARIO_METRIC_NOT_FOUND:policy:emissions"",""SCENARIO_METRIC_NOT_FOUND:policy:intensity"",""SCENARIO_VALUE_MISMATCH:policy:coal:Generation_Data!C4"",""SCENARIO_VALUE_MISMATCH:policy:demand:Generation_Data!C8"",""SCENARIO_VALUE_MISMATCH:policy:gas:Generation_Data!C5"",""SCENARIO_VALUE_MISMATCH:policy:solar:Generation_Data!C7"",""SCENARIO_VALUE_MISMATCH:policy:wind:Generation_Data!C6"",""SEMANTIC_CONTENT_INCOMPLETE""]",SCORED,5b397327b21bb2cf6766f5afb24e2d89a95b0268e25934be4a7797fc042d3447,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1081
P15-A-POLICY-EIA-001,malformed,malformed,LIVE_PHYSICAL_REPLAY,True,negative,"[""status:TASK_INVALID"",""pass:false"",""score:none""]",SCORE_REPLAYED,0.0,False,False,0.0,False,OK,True,A non-workbook cannot pass.,False,"{""R001"":0.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0,""R010"":0.0,""R011"":0.0,""R012"":0.0}","[""MALFORMED_XLSX:BadZipFile""]",SCORED,5b397327b21bb2cf6766f5afb24e2d89a95b0268e25934be4a7797fc042d3447,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.0983
P15-A-POLICY-EIA-001,mutant,broken_demand_balance,LIVE_PHYSICAL_REPLAY,True,negative,"[""status:TASK_INVALID"",""pass:false"",""score:none""]",SCORE_REPLAYED,0.32,False,False,0.32,False,OK,True,"The seeded policy, unit, source, or linkage defect must prevent a corrected-task pass.",False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0,""R010"":0.0,""R011"":1.0,""R012"":0.0}","[""SCENARIO_VALUE_MISMATCH:policy:emissions:Scenario_Model!C10"",""SCENARIO_VALUE_MISMATCH:policy:gas:Generation_Data!D5"",""SCENARIO_VALUE_MISMATCH:policy:intensity:Scenario_Model!C11""]",SCORED,5b397327b21bb2cf6766f5afb24e2d89a95b0268e25934be4a7797fc042d3447,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1093
P15-A-POLICY-EIA-001,mutant,collateral_historical_edit,LIVE_PHYSICAL_REPLAY,True,negative,"[""status:TASK_INVALID"",""pass:false"",""score:none""]",SCORE_REPLAYED,0.08,False,False,0.08,False,OK,True,"The seeded policy, unit, source, or linkage defect must prevent a corrected-task pass.",False,"{""R001"":0.0,""R002"":0.0,""R003"":1.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0,""R010"":0.0,""R011"":0.0,""R012"":0.0}","[""EMISSIONS_FACTOR_PERTURBATION_FAILED:KeyError"",""SCENARIO_VALUE_MISMATCH:base:coal:Scenario_Model!B5"",""SCENARIO_VALUE_MISMATCH:base:emissions:Scenario_Model!B10"",""SCENARIO_VALUE_MISMATCH:base:intensity:Scenario_Model!B11"",""SCENARIO_VALUE_MISMATCH:base:other:Scenario_Model!B9"",""SCENARIO_VALUE_MISMATCH:policy:coal:Scenario_Model!C5"",""SCENARIO_VALUE_MISMATCH:policy:emissions:Scenario_Model!C10"",""SCENARIO_VALUE_MISMATCH:policy:gas:Scenario_Model!C8"",""SCENARIO_VALUE_MISMATCH:policy:intensity:Scenario_Model!C11"",""SEMANTIC_CONTENT_INCOMPLETE"",""SOURCE_INPUTS_CHANGED_OR_NOT_IDENTIFIED""]",SCORED,5b397327b21bb2cf6766f5afb24e2d89a95b0268e25934be4a7797fc042d3447,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1073
P15-A-POLICY-EIA-001,mutant,hardcoded_emissions_reduction,LIVE_PHYSICAL_REPLAY,True,negative,"[""status:TASK_INVALID"",""pass:false"",""score:none""]",SCORE_REPLAYED,0.8,False,False,0.8,False,OK,True,"The seeded policy, unit, source, or linkage defect must prevent a corrected-task pass.",True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":0.0,""R007"":1.0,""R008"":0.0,""R009"":1.0,""R010"":1.0,""R011"":1.0,""R012"":0.0}",[],SCORED,5b397327b21bb2cf6766f5afb24e2d89a95b0268e25934be4a7797fc042d3447,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1091
P15-A-POLICY-EIA-001,mutant,wrong_generation_source,LIVE_PHYSICAL_REPLAY,True,negative,"[""status:TASK_INVALID"",""pass:false"",""score:none""]",SCORE_REPLAYED,0.2,False,False,0.2,False,OK,True,"The seeded policy, unit, source, or linkage defect must prevent a corrected-task pass.",False,"{""R001"":1.0,""R002"":0.0,""R003"":1.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0,""R010"":0.0,""R011"":1.0,""R012"":0.0}","[""SCENARIO_VALUE_MISMATCH:policy:coal:Generation_Data!D4"",""SCENARIO_VALUE_MISMATCH:policy:emissions:Scenario_Model!C10"",""SCENARIO_VALUE_MISMATCH:policy:gas:Generation_Data!D5"",""SCENARIO_VALUE_MISMATCH:policy:intensity:Scenario_Model!C11""]",SCORED,5b397327b21bb2cf6766f5afb24e2d89a95b0268e25934be4a7797fc042d3447,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1118
P15-A-STAT-EXPERIMENT-001,reference,reference,LIVE_PHYSICAL_REPLAY,True,positive,"[""eq:1.0"",""pass:true""]",SCORE_REPLAYED,1.0,True,True,1.0,True,OK,True,Reference paired analysis must pass.,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}",[],SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1177
P15-A-STAT-EXPERIMENT-001,equivalent,candidate_equivalent,LIVE_PHYSICAL_REPLAY,True,positive,"[""ge:0.95"",""pass:true""]",SCORE_REPLAYED,1.0,True,True,1.0,True,OK,True,Equivalent paired-analysis formulas must pass.,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}",[],SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.118
P15-A-STAT-EXPERIMENT-001,equivalent,candidate_v3_one_sheet_layout,LIVE_PHYSICAL_REPLAY,True,positive,"[""ge:0.95"",""pass:true""]",SCORE_REPLAYED,1.0,True,True,1.0,True,OK,True,One clearly labeled sheet satisfies the analysis and chart requirements.,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}",[],SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.107
P15-A-STAT-EXPERIMENT-001,noop,noop,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.391304,False,True,0.391304,False,OK,True,An uncompleted analysis workbook does not pass.,False,"{""R001"":1.0,""R002"":1.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":1.0,""R009"":1.0,""R010"":0.0,""R011"":1.0}","[""DECISION_NOT_CONSISTENT_WITH_P_VALUE"",""INFERENTIAL_VALUE_MISMATCH:df:Checks!B5"",""METRIC_NOT_FOUND:ci_lower"",""METRIC_NOT_FOUND:ci_upper"",""METRIC_NOT_FOUND:mean"",""METRIC_NOT_FOUND:n"",""METRIC_NOT_FOUND:p"",""METRIC_NOT_FOUND:planned_n"",""METRIC_NOT_FOUND:sd"",""METRIC_NOT_FOUND:se"",""METRIC_NOT_FOUND:t""]",SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1142
P15-A-STAT-EXPERIMENT-001,malformed,malformed,LIVE_PHYSICAL_REPLAY,True,negative,"[""eq:0.0"",""pass:false""]",SCORE_REPLAYED,0.0,False,True,0.0,False,OK,True,A non-workbook cannot pass.,False,"{""R001"":0.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0,""R010"":0.0,""R011"":0.0}","[""MALFORMED_XLSX:BadZipFile""]",SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.099
P15-A-STAT-EXPERIMENT-001,mutant,independent_groups_error,LIVE_PHYSICAL_REPLAY,True,positive,"[""pass:true""]",SCORE_REPLAYED,1.0,True,True,1.0,True,OK,True,"This seed changes mean(differences) to mean(Group 2)-mean(Group 1), which is algebraically identical; the remaining SD, SE, and test stay paired, so it is an equivalent implementation rather than a true error.",False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}",[],SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1131
P15-A-STAT-EXPERIMENT-001,mutant,missing_observation_error,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.565217,False,True,0.565217,False,OK,True,The seeded statistical-method defect must prevent a pass.,False,"{""R001"":1.0,""R002"":1.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}","[""INFERENTIAL_VALUE_MISMATCH:ci_lower:Analysis!B11"",""INFERENTIAL_VALUE_MISMATCH:ci_upper:Analysis!B12"",""INFERENTIAL_VALUE_MISMATCH:df:Analysis!B9"",""INFERENTIAL_VALUE_MISMATCH:mean:Analysis!B5"",""INFERENTIAL_VALUE_MISMATCH:n:Analysis!B4"",""INFERENTIAL_VALUE_MISMATCH:p:Analysis!B10"",""INFERENTIAL_VALUE_MISMATCH:sd:Analysis!B6"",""INFERENTIAL_VALUE_MISMATCH:se:Analysis!B7"",""INFERENTIAL_VALUE_MISMATCH:t:Analysis!B8""]",SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1113
P15-A-STAT-EXPERIMENT-001,mutant,one_tailed_error,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.869565,False,True,0.869565,False,OK,True,The seeded statistical-method defect must prevent a pass.,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":0.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}","[""INFERENTIAL_VALUE_MISMATCH:p:Analysis!B10""]",SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1108
P15-A-STAT-EXPERIMENT-001,mutant,wrong_variance_error,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.652174,False,True,0.652174,False,OK,True,The seeded statistical-method defect must prevent a pass.,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}","[""INFERENTIAL_VALUE_MISMATCH:ci_lower:Analysis!B11"",""INFERENTIAL_VALUE_MISMATCH:ci_upper:Analysis!B12"",""INFERENTIAL_VALUE_MISMATCH:p:Analysis!B10"",""INFERENTIAL_VALUE_MISMATCH:sd:Analysis!B6"",""INFERENTIAL_VALUE_MISMATCH:se:Analysis!B7"",""INFERENTIAL_VALUE_MISMATCH:t:Analysis!B8""]",SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1092
P15-A-STAT-EXPERIMENT-001,generated_v3,mutant:contradictory_decisions,SAVED_ONLY_FROZEN_VALIDATION_CLAIM,False,negative,"[""pass:false""]",SAVED_ONLY_VALIDATION_CLAIM,0.913043,False,True,0.913043,False,,True,Opposite inferential conclusions cannot jointly satisfy the decision summary.,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":0.0,""R011"":1.0}","[""DECISION_NOT_CONSISTENT_WITH_P_VALUE""]",OK,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,
P15-A-STAT-EXPERIMENT-001,generated_v3,mutant:duplicate_subject_identity,SAVED_ONLY_FROZEN_VALIDATION_CLAIM,False,negative,"[""pass:false""]",SAVED_ONLY_VALIDATION_CLAIM,0.913043,False,True,0.913043,False,,True,Duplicate or changed subject IDs break the frozen pairing identity even when the numeric columns are unchanged.,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":0.0}","[""SOURCE_PAIR_IDENTITIES_OR_OBSERVATIONS_CHANGED""]",OK,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,
P15-B-FIN-RECON-001,reference,reference,LIVE_PHYSICAL_REPLAY,True,positive,"[""eq:1.0"",""pass:true""]",SCORE_REPLAYED,1.0,True,True,1.0,True,,True,group default,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1096
P15-B-FIN-RECON-001,equivalent,equivalent,LIVE_PHYSICAL_REPLAY,True,positive,"[""ge:0.95"",""pass:true""]",SCORE_REPLAYED,1.0,True,True,1.0,True,,True,group default,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.106
P15-B-FIN-RECON-001,noop,noop,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.115385,False,True,0.115385,False,,True,group default,False,"{""R001"":0.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":1.0,""R009"":0.0}","[""FINAL_RECONCILIATION_MISMATCH"",""MATCHED_RECORDS_MISMATCH"",""NORMALIZED_RECORDS_MISMATCH"",""RECONCILIATION_CHECKS_MISMATCH"",""UNMATCHED_RECORDS_MISMATCH"",""VARIANCE_BRIDGE_VALUES_MISMATCH""]",SCORED,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1095
P15-B-FIN-RECON-001,malformed,malformed,LIVE_PHYSICAL_REPLAY,True,negative,"[""eq:0.0"",""pass:false""]",SCORE_REPLAYED,0.0,False,True,0.0,False,,True,group default,False,"{""R001"":0.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0}","[""MALFORMED_XLSX:BadZipFile""]",SCORED,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.0973
P15-B-FIN-RECON-001,mutant,collateral_ledger_edit,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.384615,False,True,0.384615,False,,True,group default,False,"{""R001"":0.0,""R002"":1.0,""R003"":0.0,""R004"":0.0,""R005"":1.0,""R006"":0.0,""R007"":1.0,""R008"":0.0,""R009"":0.0}","[""FINAL_RECONCILIATION_MISMATCH"",""MATCHED_RECORDS_MISMATCH"",""PROTECTED_FINANCE_SOURCE_CHANGED"",""RECONCILIATION_CHECKS_MISMATCH"",""VARIANCE_BRIDGE_VALUES_MISMATCH""]",SCORED,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1071
P15-B-FIN-RECON-001,mutant,dropped_unmatched_item,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.5,False,True,0.5,False,,True,group default,False,"{""R001"":0.0,""R002"":1.0,""R003"":0.0,""R004"":0.0,""R005"":1.0,""R006"":1.0,""R007"":0.0,""R008"":1.0,""R009"":0.0}","[""FINAL_RECONCILIATION_MISMATCH"",""MATCHED_RECORDS_MISMATCH"",""RECONCILIATION_CHECKS_MISMATCH"",""UNMATCHED_RECORDS_MISMATCH"",""VARIANCE_BRIDGE_VALUES_MISMATCH""]",SCORED,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1053
